리뷰 번호,리뷰 원문,카테고리
162116,0 흡입력도 마음에 들고 전면이 모서리에 딱 맞게 들어가서 너무 좋다는,흡입력
162118,흡입력도좋고 만족합니다,흡입력
162119,흡입력 강하고 무게 가볍고 가격 적당하고 추천합니다,무게and흡입력
162120,청소기 비슷한 높이의 침대 밑에서 해메더군요노즐앞에 감지가 안되면 윗턱에서 걸려도 직진하려고 바둥 됨왔다갔다 한참을 하더니 겨우 빠져 나왔어요지나간 자리 청소는 잘되요,청소가능영역
162121,쿠폰이랑 할인 혜택 써서 잘 구매한것 같아요무선 청소기는 처음이라 생각보다 무겁긴하지만 쓸만한것 같아요,무게
162124,집에 하나씩들 있다는 무선청소기 나도 하나 갖고 싶었는데 금액이 후덜덜해서 한달내내 고민을 했네요 삼성카드가 있었으면 더 저렴히 득템했겠지만 아쉬운대로 가격흥정도 되어 최저가 보다는 저렴하게 샀어요 9470 모델은 대부분 다른 사이트들 보면 기사님 방문없이 택배 배송이라 들었는데 LG물류센터에서 연락주시고 직접와서 설치까지 해주셔서 감사했습니다 구매부터 배송까지 5일정도 걸렸습니다 9470이랑 9570 고민 했는데 어차피 성능차이 없고 집에 있는 침구청소기도 잘 안꺼내 쓰는터라 9470 선택했는데 잘 한것 같습니다 청소기 헤드부분 양쪽에 금이 간것 처럼 보는데 디자인인건지 실금인지 구분이 안갔는데 다행히 a9s 쓰는 다른분들 보니 다 잇는듯 하네요 인터넷으로 보기엔 푸른빛 도는것 처럼 보이는데 실제 색상은 짙은 회색입니다 무게감은 이게 초창기모델보다 가벼운거라는데 유선만 쓰던 저로썬 확실히 부담이 있습니다 몇번 안움직이니 힘들긴 해요,무게
162126,직접 조립해주시고 사용중인데 가볍고 사용하기 너무 편해요,무게
162133,조용하고 흡입력도 짱 좋고 쓰기 너무 편해서 청소가 쉽고 재밌습니다,소음and흡입력
162134,가격이 합리적이어서 사게 되었어요 미세먼지까지 잘 빨아들이는것 같아요 소음도 크게 없고 핸들링도 좋습니다 조금 무겁기는 해요,핸들링and흡입력and무게
162135,조금 무거워요 그래도 편합니다,무게
162137,전에 사용하던 제품보다 조용하고 손잡이에서 켜고 끌수 있어 편리합니다 근데 브러쉬 연결부위 먼지통 연결부위가 단단하게 결합되지 않고 약간 들 떠 있는듯해요 제가 예민한건지 오래 사용하고 싶은데,디자인and소음and조작편리성
162140,전부터 가지고싶은 청소기였는데 이번에구매하게되었네요아무래도 무게는좀있지만 유선보다 편하고 그냥 세워놓았을때도 멋스럽네요,무게and디자인
162141,잘 받았어요 무선 쓰다가 유선으로 갈아 탔어요 슬림하고 아주 좋아요,디자인
162142,잘굴러가고 좋네요비싼거만빼고는 다 좋네요,핸들링
162143,자그마하지만 흡입력 좋아요,흡입력and디자인
162144,다이슨밧데리 수명이 다 되어 고민고민하다 엘지가 넘 좋다고 하길래 턱하고구매했어요일단다이슨보단 조금 무거운것 같지만 그외엔 한국주부들의 고민했던 부분을 다 해소 해준것 같아요넘좋아요소음까지 잡아줘 울강쥐도 짖질않네요성공,무게and소음
162145,무선은처음써보는데 생각했던거보다 가볍지는않은거같아요완충하고 침구청소하고마루하고물걸레하고해도 오래오래사용가능하고 쇼파밑에 깊숙한곳까지는 연결해야 가능하고공기청정기 필터먼지 청소할때 들고흡입할때 무겁고그런것만아니면 맍ᆞ합니다,무게and배터리and무게
162146,거실에그냥세워놓아도 보기좋으네요예전 유선청소기는 눈에띄지않게 보관 했는데말이죠선이없으니 확실히 청소하기 편하네요손목에 무게감은 좀있지만 사용이 자유로워서 그정도는괜찮은거같아요,무게
162149,소음 적어서 시간구애 거의없이 청소가능해요,소음
162152,생가보다 본체가 무거워서 반품하려다가 그냥 사용하려구요,무게
162156,부드럽고 흡입력은 좋은데  좀 무거운 감이 있지만 만족스럽네요,흡입력and무게and핸들링
162160,배송기사님도 친절하시고 예상했던 것보다 배송도 빨리 왔어요지그재그나 꼼꼼청소 모드로 하면 빼먹는곳 없이 잘 되고요보통 청소기보다 소리가 시끄럽지 않아서 좋네요,소음and청소가능영역
162164,무선이 고장나서 이것저것 알아보다 평도좋고 가격도 적당해 구입 확실히 유선이라 흡입력 좋고 모래알갱이까지 청소통에 들어온거보니 맘이 후련하네요 추천합니다,흡입력
162165,D 사 사용 하다 먼지가 모터쪽에 모여서 신경 쓰였는데 먼지 모이는곳 분리해서 물세척 가능하고 넘 맘에듬니다소음도 전것에 비해 반으로줄어서 좋고 물걸레 와 먼지 한꺼번에 청소하니 딱좋아요내가 전에 부족하다 생각한 기능이 개선된 청소기,조립성and유지관리and소음
162166,많은 고민끝에 선택한 제품 살짝 무거운거 빼곤 만족합니다,무게
162168,디자인이  마음에들고요 친절합니다,디자인
162169,넘넘좋아욧 시원하게잘빨려요,흡입력
162170,너무 좋아요 구성품도 만족하고 흡입력도 실생활 청소하는데 전혀 불편함 없이 잘 당겨져요,흡입력
162176,가볍고 편리해서 너무 좋아요흡입력도 좋아요,흡입력and무게
162178,14년전 구매했던 싸이킹 청소기 아직도 작동 잘되고 쓸만하나 너무 오래된 모델이라 부품연결호스 찢어짐이 없어 결국 청소기를 구매할 수 밖에 확실히 최근에 만들어진거라 부드럽게 밀리고 소리도 크지 않네요 다만 연결호스가 부드럽지 못하단 단점이 있고 그로인해 세워놨을때 어딘가 자연스럽지 못하긴 합니다 가격이랑은 만족스럽고 먼지 깨끗하게 흡입되네요,핸들링and소음and동작편리성and흡입력
162180,흡입은 만족인데 쫌 시끄럽고 보관이 불편,흡입력and소음and유지관리
162181,설치까지 해주시고 겉박스까지 수거해 가셨어요흡입력 짱 디자인 짱 코드 선까지 길어서 아주 좋습니다,동작편리성and흡입력and디자인
162182,구입한지1년조금넘음20188생산  실사용34개월바퀴모터고장 메세지에 as맡김수리비 십만원넘는답니다후회막심,견고성and견고성
162190,청소기 고르다고르다 샀는대 좋아요 무겁다느낄수있지만 팔을밑으로 쫙 내리고 밀면 괜츈해요  색도디자인도 맘에들구요 거치때또한너뮤 편리하고좋으내요,디자인and디자인
162193,좋아요 이쁘고맘에들어요흡입력 보관하기편해서좋내요,흡입력and디자인and유지관리
162194,좋아요 흡입력 좋아요,흡입력
162201,일단 빠른배송에 좋았고 아직은사용전이라 뭐라 판단할순없지만완성시켜보니 예쁜디자인이 맘에듭니다,디자인
162205,유선이 확실히 흡입력 좋아요 옛날 청소기는 내가 소처럼 끌어서 썼는데 이건 정말 잘 따라오네요,흡입력and핸들링
162212,어머니 댁에 하나 사 드리고 청소 잘 하는 것 보고 우리 집에도 하나 들였습니다 조용하고 꼼꼼하게 구석구석 잘 돌아다니며 청소해 주네요,소음
162219,부모님댁에 청소기 보내드렸어요 배송도 빠르고 먼지통을 바로 비울 수 있어 좋네요,유지관리
162220,배송이 좀느렸지만 lg설치기사분께서 직접배송해주고 설치까지해주셔서 감사합니다 오늘 써보니 흡입력도  좋고 무선이라 편하네요 다0슨보다 더좋은것 같아요잘산것같아요,흡입력
162226,무선보다 흡입력 좋아요,흡입력
162234,가격대비 좋은거같아요 디자인도 좋고 성능도 좋고,디자인
162237,오늘 배송 받았어요 흡입력이 좋은듯하네요,흡입력
162238,흡입력진짜 좋아요강아지털 눈에보이지않는거도 다 흡입되서 깜짝놀랐어요진작살껄그랬어요근디 청소기가 무거버서 손목이좀아프네요,흡입력and무게and무게and흡입력
162239,흡입력좋고 잘되네요,흡입력
162241,줄이 없어서 아침마다 남편이 청소를 알아서 하고있어요 넘 잘산것같습니다  앞에 베터리양도보이고 청소할때 먼지도내려주고 좋은것 같아요 해드가 작아서 가벼운것같고 잘쓰고 있습니다,정보성and무게
162242,생각보다는 흡입력이 센것 같지않아요  하지만 믿고 씁니다 감사합니다,흡입력
162243,브랜드 위크 35000원 쿠폰을 쓸수있게 바꼈네요하진짜  후기 쓰려고 들어왔다가 기분 제품은 좋은거 같아요 배송 기사님도 친절하셨구요오늘 배송받고 바로 잠깐 써봤는데  흡입력이 좋네요깨끗하다 생각했는데 먼지가 엄청나네요잠깐 돌렸는데도소음은 일반 청소기보단 확실히 적고 선풍기소리보단 커요혼자 잘 다니고전선에 계속 걸리고꽤 강력해서 피하면 되는장애물을 넘으려고 애쓰네요그리고 귀여운 고양이를 볼수있어 좋네요아 그런데 가격 떨어진거 정말 황당하네요,흡입력and소음
162245,LG무선 청소기 사용하다 교체했습니다의외로 조용하고기존 무선 청소기로 청소하던 카페트위를 그냥 슬쩍 지나갔는데먼지가 한통입니다청소기는 흡입방식이 딱인듯,소음
162247,청소기 너무 마음에 들어요흡입력도 짱 디자인 짱 구성품도 넘 좋아요특히 이불 흡입구는 두들겨서 빨아주는데 너무 만족합니다살짝 걱정했던 먼지담는 통은 작은편은 아닌 듯 해요저는 먼지가 많이 있는거 못 봐 줘서 매번 해서 씻어내기도 하는데  2회 3회 정도 쓰고 털어내고 씻어도 될 것 같아요,흡입력and흡입력and디자인
162250,주말에 주문해서 수요일에 배송 받았구요 조그만한 사이즈라 간편히 여기저기 끌고 다니기 좋아요  성능도 괜찮은편이것 같습니다,핸들링and디자인
162254,디자인도 이쁘고 똑똑하기까지저도 누가 청소 좀 해줬으면 좋겠어요,디자인
162258,이전거보다 조용하고 좋네요,소음
162264,샤오미 제품과 고민 했었는데 백색가전은 역시 LG죠 음성 인식기능도 있고 블루투스 연결해서 쓰면 여러가지 기능들이 있는거 같은데 그냥 로봇 청소기로 만족하고 단순하게 쓰고 있어요 가격이 경쟁사 제품보다 사악하지마 A9 청소기와 세트로 차후 베터리나 AS 생각해서 선택했습니다 그리고 어지간한 높이는 넘어가서 폴딩도어 닫고 중문 닫고 화장실 문닫아야 해요,동작편리성
162265,유선 청소기 사용하다가 물걸레키트가 고장나서 구입했어요배송은 일주일걸렸구요무선이라 사용하기 편리해서  자주사용하게되는것같아요 무게감은 좀있지만  아이들도 청소기 밀수있을정도에요 소음은 작아요유선보다는 흡입구사이즈가 작아서인지 흡입력이 좀 약하다는 느낌은 있지만 거슬릴정도는 아니랍니다밧데리도 2개 들어있어요저렴하게구입해서 만족합니다,무게and소음and흡입력
162276,엘지는 흡입력 정말 최고죠앱으로 제어 가능한 것도 참 좋고요로봇청소기는 사랑입니다,흡입력and조작편리성
162279,어머니 댁에 하나 사 드리고 청소 잘 하는 것 보고 우리 집에도 하나 들였습니다 조용하고 꼼꼼하게 구석구석 잘 돌아다니며 청소해 주네요 배송도 빠르게 잘 받았습니다,청소가능영역and소음
162284,신랑이 더좋아하네요흡입력좋아요 고민말고 사셔도 될것같아요,흡입력
162286,소음도 적고 시원하게  청소 잘 됩니다침구 청소 헤드 너무 좋아요,소음
162287,소리가 많이 시끄럽지 않고 코드가 없으니 쉽게 움직일 수 있어서 좋아요 그런데 모터가 위쪽에 있어서인지 좀 무거워요,소음and무게and무게
162289,설치 기사님이 오셔서 친절하게 설치해 주셨습니다흡입력  짱입니다 좋아요,흡입력
162290,생각보다  크네요 기볍게 잘둘굴러갑니다,디자인and핸들링
162292,1년 반 정도 쓰다가 고장나서 새로 주문했어요 사용해본 결과 장점  침구 청소기가 있어서 편리함 단점  선 길이가 짧음 본체 손잡이가 약해서 부러짐 호스가 부드럽지 않아서 찢어짐,동작편리성and견고성and견고성and동작편리성and견고성
162296,다이슨 청소기를 사용하다  베터리가 이상이있어  구매하게되었는데  다이슨에 비해 초등학교 1학년 아들이 청소기를 사용할 정도로 일단 가벼우며 청소기 관절이 부드러움그리고 물걸레 기능이 있어 더욱 깨끗함흡입력도 유튜브에  본것처럼 좋음,흡입력and무게and동작편리성
162297,배송은 이틀걸렸구요 디자인 예쁘고 조용하고 가볍고 흡잡을게 없는거같아요,무게and디자인and소음
162300,배송 빠르고 LG에서 직접 가져오고 친절히 안내해줍니다상품 듣던대로 최고입니다 흡입력과 꼼꼼함에 대만족합니다,흡입력
162303,많이 비싼 제품답게 여러모로 고급스러워 보입니다 가격대비 성능은 글쎄 세워놓고 주변사람들에게 자랑하는 용도로는 딱 물걸레 기능이 전용제품에 비해서 매우 작고 약한 것이 좀 아쉽습니다  그냥 간단한 보조용으로 쓰는 것이 좋을 듯 합니다,디자인
162307,끈 짧지않고 잘굴러가고 흡입 잘됩니다,동작편리성and핸들링and흡입력
162312,그동안 무선만 써와서 좀 힘들긴한데 확실히 먼지는 잘 빨아들이는것 같아요,흡입력
162315,가격소음성능 거의 다 만족스럽습니다,소음
162317,흡입력은 좋은데 청소대가 헐겁은 느낌이라서 비추에요,흡입력and견고성
162318,흡입력 강하고 가볍워서 좋아요,흡입력and무게
162319,흡인력 물걸레 청소 맘에 듭니다,흡입력
162321,한손으로 밀기에는 30평 전체할때 손목이 좀 아푸네요 그래도 깔끔하고 강력해요,무게and흡입력and디자인
162324,튼튼해보이지않아요소리도좀크네요,소음and견고성
162326,택배가 아닌 LG 직배송인 것 같구요 요청시 조립도 다 해주는 것 같아요저는 자다 받아서 직접 조립했는데 전혀 복잡하지않아서 금방 맞췄습니다청소기 뒷쪽으로 끼우는 식으로 세우게되어있는데 흡입호스가 꽤 탄탄한 재질이라창고에 따로 두는 편이 아니라면 부피가 꽤 커져서 그건 좀 불만스러웠어요그래도 소리도 작고 흡입력도 좋아서 잘 쓸 것 같습니다,흡입력and소음and조립성and견고성and디자인
162328,친정엄마여동생과 함께 3개 같이 구매했습니다여동생이 색깔도 맘에들고 청소할때 소음도 적어 좋다고 합니다아직 물걸레 청소를 해보지 않아 그 부분은 잘 모르겠다고 합니다근데 청소기가 약간은 무거운듯하다고,소음and무게and디자인
162331,앗 같은 로봇청소기 사용하시는군요진짜 좋죠 똑똑하기도 하고 저는 벽쪽이나 모서리 카펫 위에서 자동으로 활성화되는 파워모드가 제일 좋은 것 같아요,동작편리성and동작편리성and동작편리성
162332,지정한 날짜에 정확하게 배송해주시고 생각보다 조용해서 놀랐네요,소음
162334,조용하고 좋네요 가볍고 편해용,소음and무게
162335,조용하고 괜춘하네요 가격이  이지만 좀 더 써볼께요,소음
162336,조립하고 장착하는게 생각보단 쉽질 않네요잠깐 틀어봤는데 생각보다 조용해서 놀랐어요충전한다고 아직 사용해보진 못 했지만 기대됩니다,조립성and소음
162337,Lglg하는 이유가 있네요 조금 무게가 있어서 한손으로 들고다니기는 조금 힘들지만 청소하면서 밀고다니니까 전혀 지장없고 좋아요,무게
162340,저렴하고 가벼워서 쓰기 편해요흡입력도 나쁘지 않은 것 같아요,흡입력and무게
162341,아직 사용해보지 않았는데 다들 좋았다는 후기 보고 구매했습니다저렴하게 구매했더니 설치기사님이 직접 오시지 않고 택배로 배송만 해주네요나이드신 부모님이 조립 못하시겠다고 하셔서 좀 난감했습니다청소기 사기전 문의할때는 기사심이 직접 설치해주신다고 했거든요그래서 별 하나 뺍니다,조립성
162343,저도 처음에는 로봇청소기가 공격당할까봐 걱정을 했었는데R9보이스가 생각보다 소음이 심하지는 않아요 그래서 댕댕이들이 슥 피하거나 아니면 쳐다보고 마는 정도에요 다행이에요,소음
162349,음성인식도 된다니이 정도는 되야 로봇청소기죠꺅 진짜 이건 지르고싶네요예약도 된다니 집안일이 훨씬 편해지겠어요,조작편리성and조작편리성
162352,역시 lg청소기 네요가볍고 바람세기도 좋아요,무게and흡입력
162354,기존에 일렉트로룩스를 썼다가 lg청소기가 좋다길래 다른거 안보고  가장 평좋은 이걸로 샀어요 어제 기사님이 직접 오셔서 꺼내주시고 설명까지해주시니 좋은 가격에 서비스가 좋네요같은 가격대 일레트로룩스와 비교해서 써본 후기 장점 청소기 밀 때 그립감과 움직임이 좋네요완전 부드러워요 손잡이쪽에 전원버튼이 있어 편리성이 좋아요 소리가 정말 작아서 좋음 앞 머리가 갈라지는건 좋아요 그것 때문에 산거니까 단점 청소기줄 꺼낼 때 뻑뻑해서 불편해요 두손으로 잡아당겨야 나옴 일렉트로룩스에 비해 흡입력이 약하네요 기존에 쓰던 건 창틀 먼지도 갖다대면 다 빨아들이는데 얘는 좀 약해서 큰 먼지 겨우 빨아들이네요 쓱쓱 빨리밀면 큰 먼지는 잘 못 빨아들여서 두어번 다시 청소기들고 빨려야해요만약 고장나서 다시 사야한다면 전 일렉트로룩스 살래요 오전에만 청소기 돌리면 커도 주변집들에게 큰 지장 없을꺼니까,흡입력and동작편리성and소음and동작편리성and그립감and동작편리성and핸들링and동작편리성
162358,아무래도 유선 청소기 흡입구만 들다가 무선청소기를 들어보니 여자가 들기에 약간의 무게감이 있었습니다 상당히 조용해서 흡입력이 약하진 않을까 걱정했는데 흡입력이 상당히 강하고 좋습니다 4월 17일 주문해서 5월18일 받았으니 배송은 많이 느린 편이었어요,흡입력and무게and흡입력and소음
162359,싸게잘샀어요무겁네요,무게
162361,소음이 생각보단 크진 않고 좋습니다,소음
162362,소리도 조용하고 흡입력도 좋네요,흡입력and소음
162363,소리가 많이 시끄럽지 않고 청소가 잘 됩니다,소음
162366,생각보다 흡입력좋고 전 그닥 무겁진 않습니다,무게and흡입력
162367,생각보다 가볍진 않지만 청소는 잘 되네요,무게
162368,디자인은 심플하구사용할 때 확실히 조금 무거운 것 외에는만족하고 있습니다가격이 조금 나가는 것과 배송이 너무 오래걸렸어요,디자인and무게
162372,배송도 빠르고 성능도 괜찮네요7년만에 바꾼 청소기 흡입력 좋네요,흡입력
162378,모터부분 때문에 좀 묵직하지만모터만 빼고 다가벼운 재질인 듯어우너무 좋습니다소음이 별로없어 작동이 약한 줄 알았어요근데 바닥을보니 아니더라구요청소하는  시간이 즐겁습니다걸레질도 쉽고신세계입니다,무게and무게
162382,돈값하네요 조용하고 성능좋고 물걸레 기능도 편하고 좋아요,소음
162384,다이슨 청소기와 LG코드제로중 고민하다가 엘지 코드제로로 구매했어요다이슨은 길이가 조절안되더라구요무게 면에선 비슷했어요밧데리 교체부분도 생각해야 할것같구요다이슨이 더 비쌈상품 조립도 어렵지 않게 했습니다소리도 조용하고 먼지 흡입력도 좋아요벽걸이 부착안하고 스탠드로 설치했는데 괜찮네요,흡입력and소음and무게and조립성
162388,그쵸  예약 한 시간과 요일만 되면 자기가 알아서 돌아다니니까 딱히 신경쓸 일이 없다보니일 열심히 잘 해도 먼지통 봐줄 생각을 못했었나봐요 후다닥 비워주고 나니 더 힘차게 돌아다니는 것 같아요,조작편리성
162389,강추합니다 가볍고 흡입력도좋습니다,흡입력and무게
162391,가전은 엘지란 말대로 듀얼모드로 흡입 물걸레 함께되고 흡입력 베터리도 굳  그러나 배송 느려서 추천안해요,흡입력and배터리
162392,가볍고 소리 크지 않고 좋습니다,소음and무게
162394,흡입력과 소음 모두 적당히 괜찮아서 좋습니다,흡입력and소음
162395,흡입력좋아요  좀 큰편이예요,흡입력and디자인
162401,만족합니다 팔힘없는 여성기준으로는 청소기 좀무겁습니다 잘쓸게요,무게
162405,카페트를 자연스럽게 밀어버리는 모습에 반해버렸어요 요거 사야겠어요,청소가능영역
162411,너무무겁네요청소기가그래도엄마가좋아하세요,무게
162412,청소자체 기능은 만족 스럽지만 청소하는 도중에 바람이 앞으로만 나가는게 아니고 얼굴로도 자주 와서 불편함이 있네요ㆍ무게감도 있고요ㆍ,무게and위생
162417,고민많이하고 많이알아보고 샀어요주문하고도 많이 기다렸지만 기다린만큼보람은 있네요너무 좋아요무겁긴하지만 청소에 투자하는 시간이 많이 줄겠어요많이 사세요 두번사세요 꼭사세요,무게
162442,요거 사용해보면 정말 스마트한듯 디자인도 예쁘고 로봇 청소기는 저희처럼 청소 잘 안하는 분들에게 진짜 필요한 제품인듯,디자인
162448,여전히 무거운게 흠이지만 업그레이드된 제품에 만족해요,무게
162455,어머 마루와 카펫을 구분해서 청소하다니 신기진짜 집에 로봇청소기있음 진짜 편하겠어요,청소가능영역
162458,생각보단 크기가작내요그리고 흡입력은원래 워낙 쎈거 써서 그런지 그냥저냥 그렀네요 무선 흡입 정도싼맛에 걍 써야겠어요,흡입력and디자인
162460,스마트폰으로 편하게 또 다양하게 컨트롤 할 수 있어서 좋네요기능 너무 아름다운데요,조작편리성
162462,손잡이가 가벼워서 너무 편해요,무게
162463,소음도  적고  깨끗하게  청소  잘  되네요쓸수록  사길  잘했다  라는  생각이  드는  청소기이기를  바라면서  잘  사용하겠습니다,소음
162464,성능이 짱짱하네요그런데 생각했던 것 보단 무거워요다른 무선청소기를 써본 적이 없어서 그런 느낌이 드는지는 모르겠지만그래도 유선청소기보단 만족스럽습니다,무게
162466,생각보다 배송도 빨랐고디자인기능 만족스럽네요귀찮았던 청소가 한결 편해졌어요사은품으로 말이 많던데저도 고객센터 문의드리는일 없도록 제대로 오길 바래봅니다,디자인
162476,배송이 정말 빨랐고 설치까지 해주셨어요 다만 무게가 많이 나가서 손목이 좀 아프네요 흡입력은 아주 만족합니다,흡입력and무게and무게
162484,무선으로 쓰다가 유선으로 쓰니 확실히 흡착력이틀리네요  디자인도이쁘고  다만 소리가 많이시끄럽네요,디자인and소음
162485,먼지도 잘 빨아들이고 아직까지 문제없이 잘 사용중이에요 좋은거같습니다,흡입력
162489,디자인 배송 흡입력 딱 필요한 구성품으로 할인 받고 잘 구매했습니다 무게 때문에 손목이 아픈 것 외엔 다 만족합니다,무게
162490,가구 아래  빈 공간까지 꼼꼼히 청소 잘하는 로봇청소기 정말 좋아요 두 도시에서 거주하는데 두 곳 모두 바닥청소 담당입니다  굿 굿,청소가능영역
162512,흡입력이 좋아요 부피를 많이 차지해서 불편함은 있지만 저렴한 무선쓰다가 청소가 제대로 안돼서 유선으로 갈아탔어요,흡입력and디자인
162513,흡입력이세고 너무 좋네요,흡입력
162514,흡입력 배터리는 괜찮은데  약간 무거워요,흡입력and배터리and무게
162515,흡입력 좋고  조용하게  잘 사용되는것같아요,흡입력and소음
162516,흡인력이 좋고 빠른 배송으로 만족합니다,흡입력
162527,처음에는 무게가 좀 무거울 것 같더니 롤러회전 방향으로 밀고 가는 방향으로 쓰니 문제 없네요 생각보다 조용하고 밧데리 오래가고 청소하기 쉽고 무엇보다 청소가 잘됩니다 가격이 비싸서 그렇지 괜찮은 것 같습니다,배터리and소음
162534,제품은 조용하고 좋아요 배송이 많이 늦어져서 조금은 답답했습니다,소음
162550,6년정도 쓰던 청소기 필터교환해서 쓰려다 새제품쓰고싶어 주문했어요이틀만에 도착했네요 칼배송감사합니다요즘 무선청소기 많이들 쓰는데 유선못따라오죠부드럽게 잘밀리고 소음도 별로없어요잘쓸게요,핸들링
162554,색도 이쁘고 흡입력 좋습니다어머님 선물 드렸습니다,흡입력and디자인
162559,아이 재울때 앱으로 돌리니까 편해요,조작편리성
162561,애기 재우면서 앱으로 청소 돌리니 너무 좋네요,조작편리성
162562,맞아요  애기 재우면서 앱으로 돌리니 편하더라구요,조작편리성
162564,10년쓴 청소기가 고장이나서 유무선 고민중 선택하게 되었어요 소음은 예전 제품에비해 조용하고 성능도 아주 좋아요 조금 무게감은 있지만 더 튼튼함이 느껴지구요 특히나 맘에 드는 부분은 먼지를 뭉쳐주는 기능이에요 청소를 잘 안하는 나도 그리고 아이들도 신나서 하루에 두세번씩 돌려서 먼지덩어리를 만들려 놀기도 합니다,소음and무게and견고성
162568,사이즈도 적당하고 흡입력이 좋네요,흡입력and디자인
162578,다이슨8 쓰다가  이거쓰니까 훨씬좋네요물론 다이슨도 업그레이드 많이 됐겠지만요청소할때 청소모드를 강중약 중에서 중정도로 쓰는데 30평 확장 아파트에 배터리 1개반정도 쓰는거같아요청소할때 바닥에 살짝 흡착하는 느낌도 들어요소음도 그리 크진 않네요대체로 만족합니다,소음
162585,깔끔해서 집인테리어랑 좋아요,디자인and디자인
162590,잘 쓰고 있어요 흡입력은 보통이네요 가성비 적당해요,흡입력
162591,빠른 배송 감사하구요흡입력 만족합니다 무게도 무겁지 않네요이동이 좀 자유롭지 못한게 좀 힘이 드네요헤드부분은 가장자리나 모서리 청소할때 오히려 불변한것 같아요,흡입력and무게and동작편리성and동작편리성and동작편리성
162596,주름호스가 부드럽지 않고  딱딱해서사용할때  불편해요여러제품 사용해봤지만호스에 대한 불만은 없었는데사용후라 반품도 못하고다른제품으로 구매할걸  후회가 되네요,동작편리성and동작편리성
162598,좋아요 크기도 아담하구흡입력짱,디자인and흡입력
162601,역시나 마음에 드네요적은 소리나 단 무게는 조금 있는편입니다,무게and소음
162604,이번참에 무선청소기를 구입을 고려하다가 가격유지비용흡입력측면에서 유선청소기 결정하였습니다결과적으로 대반족합니다기존에 사용하던 싸이킹보다 소음줄어들고 흡입력은 강화되어 아주 만족합니다,소음and흡입력
162606,4월 26일에 주문해서 5월 16일에 받았습니다 계속 미뤄지는 배송 날때문에 걱정도 많았지만 다른 판매사이트에도 물건이 입고 되지 않아 말이 많더라구요 뭐 이랬거나 저랬거나 저는 3주만에 물건을 드디어 받았네요  어제 밤새 부모님께서 조립하시고 오늘 새벽 댓바람부터 청소기 한번 돌려보시더라구요 아직 많은 장비도 사용 안해봤지만 기본적인 청소기능은 매우 조용하면서 빠르게 먼지등을 빨아 들이는게 매우 매력적이네요 게다가 청소기 충전시 나는 소리와 식기세척기 세탁기 건조기 등 집에 있는 lg 제품들 소리가 다 똑같아요 청소기 충전한다고 꽂는데 소리가 나서 순간적으로 주방에서 누가 식기세척기 돌린다고 버튼 눌리고 있는 줄 알았네요20분전에 처음 사용 해봤는데 지금까진 만족스러워서 청소하다 말고 리뷰씁니다 제 리뷰 읽는 모든 분들 전부 안전 배송 받으세요기다린 보람은 있네요,소음
162607,스마트폰으로 연결해서 할 수 있는게 젤 좋네요 복덩이랑 멍뭉이들 거실에 같이 누워있는거 어쩜 저리도 귀엽나요 진짜 어쩔 땐 청소기 돌리기 넘 귀찮은데 이럴 때 로봇청소기가 슝 돌아주면 집안일 하나 줄어든 기분일 것 같아요,조작편리성
162608,소음은 적어서 좋은데 가격대비 비싸요,소음
162610,상품평 보고 구매했는데 빨림이 너무 않좋아요 소리에 비해 빨아들이질 못 하네요 가벼운건 좋아요,흡입력and흡입력and무게
162611,빨리 발송해 주셔서 좋았구요흡입력은 좋은것 같아요 무게도 적당하구요그런데 앞뒤로 움직임은 좋은데 좌우 움직임이 좀 불편하네요원하는 방향으로 자유롭게 이동이 안되니 힘이 좀 더 드네요이점만 빼면 맘에 들어요,흡입력and무게and동작편리성and동작편리성
162619,가벼워서 막 쓰기 좋아요청소기는 가볍고 편한게 짱이네요무선청소기 써도 이런 청소기가 더 아쉬워요,무게
162620,다소 가벼운 느낌이 들고 전선이 짧아 아쉽지만 집에서 쓰기엔 괜찮은 편입니다,무게
162627,흡입력좋아요소음은 어느정도 있는거고무게감때문에 시부모님 쓰시기 불편할까걱정했는데 좋으시다니까다행이긴한데자세한것은 좀더써봐야 알겠습니다배송이 느린것이 단점입니다,흡입력and소음
162628,흡인력 시원합니다  좀 작고 허접해 보이기도 해서 구매를  잠깐 후회하기도 했는데 사용후엔  허접이 아니라 귀엽네요 가볍고 흡인력좋고 가격 착하고  그렇습니다  별하나를  뺀것은  제 욕심입니다배달이 보름쯤 걸릴거라고 들었는데 이틀 후에 도착 했습니다,흡입력and디자인and흡입력and무게
162633,헤드부분이랑 부실합니다 통도 생각보다 무겁습니다,견고성and무게
162634,무선을 처음 써봐서 무게감은 있어요 전보다 가벼워졌다니 다행이에요 그래도 힘이 좀 있어야겠어요  핸들링은 아주 잘 되고요 소리도 크지 않아서 늦은 시간에 돌려도 안심되요 이젠 눈에 거슬리는 것들 하루에도 서너번씩 청소해요 사길 잘 했어요,무게and소음and무게and핸들링
